target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT1G01020.2	0.121179	0.342397	0	0	0	0
AT1G01210.2	0.16116	0.172697	0	0	0	0
AT1G01370.1	0.432057	0.155813	1.40842	0	0	0
AT1G01740.4	0.23996	1.57179e-5	0.121318	0	0	0
AT1G02830.1	0.121373	0	0.346622	0	0	0
AT1G03445.2	0	0.438876	0.214966	0	0	0
AT1G03550.2	0.470917	0	0.583093	0	0	0
AT1G04483.1	0.400164	0.750011	0.385039	0	0	0
AT1G04510.2	0.286878	0.273222	0.158465	0	0	0
AT1G04720.1	0.257194	0	0.251379	0	0	0
AT1G05337.1	0.114684	0.214723	0	0	0	0
AT1G05387.1	0.205457	0.383102	0	0	0	0
AT1G05857.1	0.16237	0	0.156397	0	0	0
AT1G06867.1	0	0.200497	0.104479	0	0	0
AT1G07010.3	0.498046	0	0.929384	0	0	0
AT1G07983.1	0	0.330507	0.678484	0	0	0
AT1G08703.1	0.186556	0.173878	0.179386	0	0	0
AT1G08920.2	0.305163	0.237563	0	0	0	0
AT1G09107.1	0	0.179047	0.184768	0	0	0
AT1G09307.1	0.155217	0.144036	0	0	0	0
AT1G09437.1	0.373113	0.173878	0.179386	0	0	0
AT1G09997.1	0.106968	0.101526	0	0	0	0
AT1G10600.4	0.50273	0	0.161908	0	0	0
AT1G10900.2	0.066411	0.195743	0.252483	0	0	0
AT1G11450.1	0.228425	0	0.618805	0	0	0
AT1G15050.1	0	0.148149	0.179729	0	0	0
AT1G17960.1	0.14267	0.182872	0	0	0	0
AT1G20693.3	0.25361	0.19521	0	0	0	0
AT1G21090.2	0.130589	0	0.237344	0	0	0
AT1G22320.1	0.257194	0	0.251379	0	0	0
AT1G22690.3	0.302393	0.314323	0.252994	0	0	0
AT1G23645.1	0.132304	0	0.191757	0	0	0
AT1G26795.1	0.304147	0	3.58288	0	0	0
AT1G29970.2	0	0.376444	0.770191	0	0	0
AT1G30840.1	0.125661	0	2.48749	0	0	0
AT1G32620.1	0.257194	0	0.251379	0	0	0
AT1G33475.2	0.154851	0	0.255906	0	0	0
AT1G33790.6	0.159627	0.036845	0.330909	0	0	0
AT1G34770.6	0.220253	0.468672	0	0	0	0
AT1G47400.1	0.134782	0.126336	0	0	0	0
AT1G49160.5	0.41128	0.617348	0.605811	0	0	0
AT1G54355.1	0	0.111601	0.11116	0	0	0
AT1G54355.2	0.257532	0	0.247309	0	0	0
AT1G54680.3	0	0.120271	0.665801	0	0	0
AT1G54773.1	1.3072	0	0.115066	0	0	0
AT1G55205.2	0.39672	0.26151	0	0	0	0
AT1G55490.4	0.172173	0.118596	0	0	0	0
AT1G55750.1	0.207091	0.182703	0	0	0	0
AT1G56230.3	0.127126	0	0.443367	0	0	0
AT1G56418.2	0.133251	0	3.0894	0	0	0
AT1G56620.1	0	0.117612	0.549504	0	0	0
AT1G56700.3	0	0.23342	0.505212	0	0	0
AT1G57765.2	0.396324	0.98092	1.73055	0	0	0
AT1G58225.1	0.166286	0.155107	0.108043	0	0	0
AT1G58400.2	0.121624	0.13599	0	0	0	0
AT1G58520.6	0.536958	0.294205	0	0	0	0
AT1G58643.1	0.324648	0	0.27506	0	0	0
AT1G60985.1	0.102001	0	0.889517	0	0	0
AT1G63960.2	0.16343	0.155728	0.437023	0	0	0
AT1G64480.1	0.146038	0.176046	0.175125	0	0	0
AT1G64710.3	0.498785	0	0.727263	0	0	0
AT1G65486.4	0	0.172975	0.112673	0	0	0
AT1G66200.2	0.267968	0.120448	0.191091	0	0	0
AT1G66940.3	0.146698	0.132608	0	0	0	0
at1g67481	0.28718	0.267632	1.10268	0	0	0
AT1G67520.2	0.263563	0.271953	0.073938	0	0	0
AT1G68862.4	0.137242	0	0.330065	0	0	0
AT1G69230.2	0.257675	0	0.558628	0	0	0
AT1G69828.1	0.408339	0.382731	0	0	0	0
AT1G70090.1	0.181982	0.555881	3.80136e-5	0	0	0
AT1G74150.5	0.380277	0.436191	0	0	0	0
AT1G74560.3	0	0.224821	0.169478	0	0	0
AT1G75750.2	0	0.447593	0.317018	0	0	0
AT1G76670.2	0.451422	0.426312	0	0	0	0
AT1G77525.1	0.128466	0	4.36225	0	0	0
AT1G78250.1	0.257194	0	0.251379	0	0	0
AT1G80245.2	0.661627	0.806097	0	0	0	0
AT1G80380.4	0.143008	0.317055	0	0	0	0
AT2G01150.3	0.210032	0.210904	0	0	0	0
AT2G02147.1	0.121278	0	0.235118	0	0	0
AT2G03110.3	0.474876	0	0.283251	0	0	0
AT2G05975.1	0.496336	0	0.477773	0	0	0
AT2G06850.2	0.110234	0	0.11507	0	0	0
AT2G07631.1	1.04606	0.976932	0	0	0	0
AT2G07674.1	0.119336	0	0.171689	0	0	0
AT2G07741.1	0.116658	0.201878	0.0364009	0	0	0
AT2G08915.1	0.623031	0.58564	0	0	0	0
AT2G09045.1	1.36208	1.26721	0	0	0	0
AT2G19960.3	0.183091	0	0.224345	0	0	0
AT2G21940.7	0.457995	0	0.400089	0	0	0
AT2G22260.7	0	0.307754	0.229527	0	0	0
AT2G23142.1	0.125799	0	0.961393	0	0	0
AT2G23640.1	0.172658	0.540203	0	0	0	0
AT2G25290.3	0.383192	0.794327	0	0	0	0
AT2G25350.4	0	0.165021	0.128945	0	0	0
AT2G26350.5	0	0.22175	0.163543	0	0	0
AT2G26400.4	0	0.247716	0.137802	0	0	0
AT2G28580.1	0.185307	0	0.190994	0	0	0
AT2G29390.1	0.143794	0.118548	0.248682	0	0	0
AT2G31870.2	0	0.461488	0.344438	0	0	0
AT2G32010.2	0.145421	0.286039	0.135422	0	0	0
AT2G33140.1	0.257194	0	0.251379	0	0	0
AT2G33793.3	0.154677	0	0.300925	0	0	0
AT2G33815.2	0.173399	0	0.159057	0	0	0
AT2G34224.2	0.189881	0	0.200279	0	0	0
AT2G35070.2	0.537889	0	0.159708	0	0	0
AT2G35130.2	0.196813	0.13586	0	0	0	0
AT2G35220.1	0.257194	0	0.251379	0	0	0
AT2G35810.1	0.558195	0.278147	0	0	0	0
AT2G36885.2	0.198391	0.20594	0.141687	0	0	0
AT2G36900.3	0	0.137726	0.141482	0	0	0
AT2G37025.3	0	0.171387	0.74993	0	0	0
AT2G37130.2	0.114386	0	0.156407	0	0	0
AT2G38010.1	0.650142	0	3.16311	0	0	0
AT2G38160.5	0.468285	0.414962	0.510765	0	0	0
AT2G38880.8	0	0.478165	0.307137	0	0	0
AT2G39435.6	0	0.177444	0.118046	0	0	0
AT2G39590.1	0.125365	0.232092	0.241066	0	0	0
AT2G41260.1	0.162317	0.369937	0	0	0	0
AT2G41505.3	1.61431	0.743816	0.565701	0	0	0
AT2G43180.2	0.114885	0.11601	0.192366	0	0	0
AT2G47300.4	0.198522	0	0.140097	0	0	0
AT2G47350.2	0	0.297917	0.183389	0	0	0
AT3G01326.1	0	0.105171	0.21704	0	0	0
AT3G01961.1	0.809494	0	0.779901	0	0	0
AT3G02985.1	0.153696	0.146233	0.305533	0	0	0
AT3G03155.2	0	0.534525	0.547689	0	0	0
AT3G03270.1	0.453499	0	0.100629	0	0	0
AT3G03360.1	0	0.204066	0.679417	0	0	0
AT3G04380.5	0.134709	0.268649	0	0	0	0
AT3G04443.3	0.220284	0.563448	1.04884e-9	0	0	0
AT3G05685.2	0.118318	0.244797	0	0	0	0
AT3G06110.1	0.287058	0.424783	0	0	0	0
AT3G07475.1	0	0.142646	0.203187	0	0	0
AT3G08475.1	0	0.280903	0.289836	0	0	0
AT3G08770.2	0.510547	0	0.470969	0	0	0
AT3G09905.1	0.242905	0.226135	0	0	0	0
AT3G11890.5	0.813052	0.435052	0	0	0	0
AT3G13480.2	0.262911	0	0.246249	0	0	0
AT3G13920.4	0.130829	0.139668	0	0	0	0
AT3G15690.1	0.907795	0.205626	7.56079e-5	0	0	0
AT3G17680.2	0	0.102721	0.373721	0	0	0
AT3G17860.4	0.157664	0.217344	0.125577	0	0	0
AT3G18850.6	1.09901e-9	0.52588	4.62929	0	0	0
AT3G20180.1	0.0148874	0.172981	0.14894	0	0	0
AT3G20210.1	1.14679	0	22.1297	0	0	0
AT3G20997.1	0.384493	0	2.59032	0	0	0
AT3G22500.1	0.116169	2.32019	0.0849949	0	0	0
AT3G23870.2	0.134684	0.177316	0	0	0	0
AT3G24080.1	0	0.624695	0.661946	0	0	0
AT3G25980.4	0.756149	0	0.271572	0	0	0
AT3G27690.2	0	0.534677	0.56475	0	0	0
AT3G28080.5	0	0.152104	0.185869	0	0	0
AT3G29173.1	0.136449	0	0.320943	0	0	0
AT3G29644.5	0.493005	0.584922	0	0	0	0
AT3G29791.1	0.232806	0.11098	0.114715	0	0	0
AT3G42670.2	0	0.354156	0.15559	0	0	0
AT3G45310.2	0.329817	1.1367	0.225411	0	0	0
AT3G46000.2	0.171868	0	0.219378	0	0	0
AT3G46590.2	0	0.221242	0.181329	0	0	0
AT3G47490.3	0	0.27568	0.27572	0	0	0
AT3G52180.3	0.19974	0.484616	0.771143	0	0	0
AT3G52280.2	0.212154	0.178258	0	0	0	0
AT3G53060.1	0.301713	0.28144	0	0	0	0
AT3G53720.2	0.109908	0	0.132223	0	0	0
AT3G55680.1	0.162902	0	0.960486	0	0	0
AT3G56310.2	3.83944	0	9.18613	0	0	0
AT3G57470.3	0.123805	0.18087	0	0	0	0
AT3G59000.2	0	0.1758	0.872095	0	0	0
AT3G60961.1	0	0.102312	0.147059	0	0	0
AT3G61118.1	0.151643	0	0.139007	0	0	0
